,file,dialogId,ID,t,name,initialQuestion,question,answer,rank,nResult,nResult_reduction,delta_nResults,delta_Rank
120,20220131--quantEvalAllExcel.xlsx,199,40,5,Beihilfe zu Krankheitskosten - Auskunftserteilung,beihilfe online ?,Geht es bei Ihrem Anliegen um bzw?,False,1.0,19.0,0.17391304347826086,4.0,0.0
121,20220131--quantEvalAllExcel.xlsx,199,40,6,Beihilfe zu Krankheitskosten - Auskunftserteilung,beihilfe online ?,Geht es bei Ihrem Anliegen um fahrzeug?,False,1.0,16.0,0.1578947368421053,3.0,0.0
122,20220131--quantEvalAllExcel.xlsx,199,40,7,Beihilfe zu Krankheitskosten - Auskunftserteilung,beihilfe online ?,Geht es bei Ihrem Anliegen um versicherung?,True,1.0,3.0,0.8125,13.0,0.0
123,20220131--quantEvalAllExcel.xlsx,207,41,0,Reisepass abholen,reisepass abholen vorzugstermin,initialQuery,False,1.0,12.0,,,
124,20220131--quantEvalAllExcel.xlsx,207,41,1,Reisepass abholen,reisepass abholen vorzugstermin,Geht es bei Ihrem Anliegen um paß?,True,1.0,6.0,0.5,6.0,0.0
125,20220131--quantEvalAllExcel.xlsx,207,41,2,Reisepass abholen,reisepass abholen vorzugstermin,Geht es bei Ihrem Anliegen um ausstellung?,False,1.0,3.0,0.5,3.0,0.0
126,20220131--quantEvalAllExcel.xlsx,210,42,0,Beglaubigung von Kopien,"Ich möchte eine beglaubigte Kopie der Geburturkunde von meinen ursprünglich in Berlin Spandau geborenen Vater beantragen, der lange verstorben ist.",initialQuery,False,2.0,52.0,,,
127,20220131--quantEvalAllExcel.xlsx,210,42,1,Beglaubigung von Kopien,"Ich möchte eine beglaubigte Kopie der Geburturkunde von meinen ursprünglich in Berlin Spandau geborenen Vater beantragen, der lange verstorben ist.",Geht es bei Ihrem Anliegen um prüfung?,False,2.0,28.0,0.46153846153846156,24.0,0.0
128,20220131--quantEvalAllExcel.xlsx,210,42,2,Beglaubigung von Kopien,"Ich möchte eine beglaubigte Kopie der Geburturkunde von meinen ursprünglich in Berlin Spandau geborenen Vater beantragen, der lange verstorben ist.",Geht es bei Ihrem Anliegen um berlin?,False,2.0,13.0,0.5357142857142857,15.0,0.0
129,20220131--quantEvalAllExcel.xlsx,210,42,3,Beglaubigung von Kopien,"Ich möchte eine beglaubigte Kopie der Geburturkunde von meinen ursprünglich in Berlin Spandau geborenen Vater beantragen, der lange verstorben ist.",Geht es bei Ihrem Anliegen um fahrzeug?,False,1.0,9.0,0.3076923076923077,4.0,1.0
130,20220131--quantEvalAllExcel.xlsx,210,42,4,Beglaubigung von Kopien,"Ich möchte eine beglaubigte Kopie der Geburturkunde von meinen ursprünglich in Berlin Spandau geborenen Vater beantragen, der lange verstorben ist.",Geht es bei Ihrem Anliegen um abschrifen?,True,1.0,2.0,0.7777777777777778,7.0,0.0
131,20220131--quantEvalAllExcel.xlsx,219,43,0,Gewerbe anmelden,Ich möchte ein klein Gewerbe anmelden,initialQuery,False,1.0,88.0,,,
132,20220131--quantEvalAllExcel.xlsx,219,43,1,Gewerbe anmelden,Ich möchte ein klein Gewerbe anmelden,Geht es bei Ihrem Anliegen um gewerbe?,True,1.0,29.0,0.6704545454545454,59.0,0.0
133,20220131--quantEvalAllExcel.xlsx,219,43,2,Gewerbe anmelden,Ich möchte ein klein Gewerbe anmelden,Geht es bei Ihrem Anliegen um beantragen?,False,1.0,19.0,0.3448275862068966,10.0,0.0
134,20220131--quantEvalAllExcel.xlsx,219,43,3,Gewerbe anmelden,Ich möchte ein klein Gewerbe anmelden,Geht es bei Ihrem Anliegen um betreiben?,True,1.0,7.0,0.631578947368421,12.0,0.0
135,20220131--quantEvalAllExcel.xlsx,219,43,4,Gewerbe anmelden,Ich möchte ein klein Gewerbe anmelden,Geht es bei Ihrem Anliegen um anmeldung?,True,1.0,3.0,0.5714285714285714,4.0,0.0
136,20220131--quantEvalAllExcel.xlsx,222,44,0,"Personalausweis für in Berlin nicht gemeldete Personen, Touristen und Deutsche mit Wohnsitz im Ausland",Wie bekomme ich ein digitales Genesenenzertifikat? Wo soll ich mein positiv PCR Resultat senden?,,,,,,,
137,20220131--quantEvalAllExcel.xlsx,231,46,0,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Dauer Quarantäne bei positivem test,initialQuery,False,2.0,3.0,,,
138,20220131--quantEvalAllExcel.xlsx,231,46,1,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Dauer Quarantäne bei positivem test,Geht es bei Ihrem Anliegen um absonderung?,True,1.0,2.0,0.33333333333333337,1.0,1.0
139,20220131--quantEvalAllExcel.xlsx,231,47,0,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Quarantäne dauer,initialQuery,False,1.0,2.0,,,
140,20220131--quantEvalAllExcel.xlsx,231,47,1,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Quarantäne dauer,Geht es bei Ihrem Anliegen um arbeitgeber?,True,1.0,1.0,0.5,1.0,0.0
141,20220131--quantEvalAllExcel.xlsx,244,48,0,Reisepass beantragen,"Mein Reisepass läuft am 16.04.2022 ab, wann kann ich einen neuen Pass beantragen, bzw. kann dieser verlängert werden",initialQuery,False,3.0,47.0,,,
142,20220131--quantEvalAllExcel.xlsx,244,48,1,Reisepass beantragen,"Mein Reisepass läuft am 16.04.2022 ab, wann kann ich einen neuen Pass beantragen, bzw. kann dieser verlängert werden",Geht es bei Ihrem Anliegen um beantragen?,True,2.0,16.0,0.6595744680851063,31.0,1.0
143,20220131--quantEvalAllExcel.xlsx,244,48,2,Reisepass beantragen,"Mein Reisepass läuft am 16.04.2022 ab, wann kann ich einen neuen Pass beantragen, bzw. kann dieser verlängert werden",Geht es bei Ihrem Anliegen um ausstellung?,True,2.0,5.0,0.6875,11.0,0.0
144,20220131--quantEvalAllExcel.xlsx,244,48,3,Reisepass beantragen,"Mein Reisepass läuft am 16.04.2022 ab, wann kann ich einen neuen Pass beantragen, bzw. kann dieser verlängert werden",Geht es bei Ihrem Anliegen um ausweis?,True,1.0,2.0,0.6,3.0,1.0
145,20220131--quantEvalAllExcel.xlsx,257,49,0,Coronavirus - Beschaffung von Tests beantragen,"Welche Art von COVID-Test ist erforderlich, um Zugang zu Restaurants zu erhalten?",initialQuery,False,1.0,11.0,,,
146,20220131--quantEvalAllExcel.xlsx,257,49,1,Coronavirus - Beschaffung von Tests beantragen,"Welche Art von COVID-Test ist erforderlich, um Zugang zu Restaurants zu erhalten?",Geht es bei Ihrem Anliegen um beantragen?,True,1.0,4.0,0.6363636363636364,7.0,0.0
147,20220131--quantEvalAllExcel.xlsx,257,49,2,Coronavirus - Beschaffung von Tests beantragen,"Welche Art von COVID-Test ist erforderlich, um Zugang zu Restaurants zu erhalten?",Geht es bei Ihrem Anliegen um beantragenführerschein?,False,1.0,2.0,0.5,2.0,0.0
148,20220131--quantEvalAllExcel.xlsx,264,50,0,Fahrerlaubnis - Umtausch eines alten Führerscheins in einen EU-Kartenführerschein beantragen,"ich habe vorgestern erfahren, daß ich bis 19.1. meinen führerschein umtauschen müsse. aber als online termine gibt es gar keine: entweder sind die kalender tagesfelder rosa (=ausgebucht) oder weiß (= nichts), aber nie hellblau (= buchbar). unter der servicenummer ist dauerbesetzt. email adresse nicht zu finden. was ist zu tun?",,,,,,,
149,20220131--quantEvalAllExcel.xlsx,280,52,0,Reisepass beantragen (vorläufiger Reisepass),Vorläufiger Reisepass berlinweit termin buchen,initialQuery,False,1.0,11.0,,,
150,20220131--quantEvalAllExcel.xlsx,280,52,1,Reisepass beantragen (vorläufiger Reisepass),Vorläufiger Reisepass berlinweit termin buchen,Geht es bei Ihrem Anliegen um ausstellung?,True,1.0,5.0,0.5454545454545454,6.0,0.0
151,20220131--quantEvalAllExcel.xlsx,280,52,2,Reisepass beantragen (vorläufiger Reisepass),Vorläufiger Reisepass berlinweit termin buchen,Geht es bei Ihrem Anliegen um ausweis?,False,1.0,2.0,0.6,3.0,0.0
152,20220131--quantEvalAllExcel.xlsx,280,53,0,Reisepass beantragen (vorläufiger Reisepass),vorzugstermin reisepass vorläufig,initialQuery,False,1.0,11.0,,,
153,20220131--quantEvalAllExcel.xlsx,280,53,1,Reisepass beantragen (vorläufiger Reisepass),vorzugstermin reisepass vorläufig,Geht es bei Ihrem Anliegen um ausstellung?,True,1.0,5.0,0.5454545454545454,6.0,0.0
154,20220131--quantEvalAllExcel.xlsx,280,53,2,Reisepass beantragen (vorläufiger Reisepass),vorzugstermin reisepass vorläufig,Geht es bei Ihrem Anliegen um ausweis?,False,1.0,2.0,0.6,3.0,0.0
155,20220131--quantEvalAllExcel.xlsx,280,54,0,Reisepass beantragen (vorläufiger Reisepass),Vorläufiger Reisepass Vorzugstermin buchen,initialQuery,False,1.0,11.0,,,
156,20220131--quantEvalAllExcel.xlsx,280,54,1,Reisepass beantragen (vorläufiger Reisepass),Vorläufiger Reisepass Vorzugstermin buchen,Geht es bei Ihrem Anliegen um ausstellung?,True,1.0,5.0,0.5454545454545454,6.0,0.0
157,20220131--quantEvalAllExcel.xlsx,280,54,2,Reisepass beantragen (vorläufiger Reisepass),Vorläufiger Reisepass Vorzugstermin buchen,Geht es bei Ihrem Anliegen um ausweis?,False,1.0,2.0,0.6,3.0,0.0
158,20220131--quantEvalAllExcel.xlsx,286,55,0,Kinderreisepass beantragen / verlängern / aktualisieren,Ich möchte einen Kinderreisepass ausstellen lassen.,initialQuery,False,1.0,7.0,,,
159,20220131--quantEvalAllExcel.xlsx,286,55,1,Kinderreisepass beantragen / verlängern / aktualisieren,Ich möchte einen Kinderreisepass ausstellen lassen.,Geht es bei Ihrem Anliegen um ausnahmegenehmigung?,False,1.0,4.0,0.4285714285714286,3.0,0.0
160,20220131--quantEvalAllExcel.xlsx,286,55,2,Kinderreisepass beantragen / verlängern / aktualisieren,Ich möchte einen Kinderreisepass ausstellen lassen.,Geht es bei Ihrem Anliegen um ausstellung?,True,1.0,2.0,0.5,2.0,0.0
161,20220131--quantEvalAllExcel.xlsx,287,56,0,Coronavirus - Beschaffung von Tests beantragen,Der schnell test von meien tochter und mir war positiv wo kann ich meine tochter testen lassen mit einem pcr test,initialQuery,False,1.0,2.0,,,
162,20220131--quantEvalAllExcel.xlsx,287,56,1,Coronavirus - Beschaffung von Tests beantragen,Der schnell test von meien tochter und mir war positiv wo kann ich meine tochter testen lassen mit einem pcr test,Geht es bei Ihrem Anliegen um antigentest?,True,1.0,1.0,0.5,1.0,0.0
163,20220131--quantEvalAllExcel.xlsx,288,57,0,Anmeldung einer Wohnung,Anmeldung einer Wohnung,initialQuery,False,1.0,38.0,,,
164,20220131--quantEvalAllExcel.xlsx,288,57,1,Anmeldung einer Wohnung,Anmeldung einer Wohnung,Geht es bei Ihrem Anliegen um anmeldung?,True,1.0,20.0,0.4736842105263158,18.0,0.0
165,20220131--quantEvalAllExcel.xlsx,288,57,2,Anmeldung einer Wohnung,Anmeldung einer Wohnung,Geht es bei Ihrem Anliegen um anmelden?,True,1.0,11.0,0.44999999999999996,9.0,0.0
166,20220131--quantEvalAllExcel.xlsx,288,57,3,Anmeldung einer Wohnung,Anmeldung einer Wohnung,Geht es bei Ihrem Anliegen um kfz?,False,1.0,6.0,0.4545454545454546,5.0,0.0
167,20220131--quantEvalAllExcel.xlsx,288,57,4,Anmeldung einer Wohnung,Anmeldung einer Wohnung,Geht es bei Ihrem Anliegen um arbeitgeber?,False,1.0,4.0,0.33333333333333337,2.0,0.0
168,20220131--quantEvalAllExcel.xlsx,288,57,5,Anmeldung einer Wohnung,Anmeldung einer Wohnung,Geht es bei Ihrem Anliegen um hund?,False,1.0,2.0,0.5,2.0,0.0
169,20220131--quantEvalAllExcel.xlsx,290,58,0,Coronavirus - Beschaffung von Tests beantragen,Ich war/bin corona positiv möchte aber jetzt pcr test für genesung wo kann ich das kostenfrei machen lassen,initialQuery,False,1.0,3.0,,,
170,20220131--quantEvalAllExcel.xlsx,290,58,1,Coronavirus - Beschaffung von Tests beantragen,Ich war/bin corona positiv möchte aber jetzt pcr test für genesung wo kann ich das kostenfrei machen lassen,Geht es bei Ihrem Anliegen um absagen?,False,1.0,2.0,0.33333333333333337,1.0,0.0
171,20220131--quantEvalAllExcel.xlsx,294,59,0,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Bescheinigung Quarantäne,initialQuery,False,1.0,60.0,,,
172,20220131--quantEvalAllExcel.xlsx,294,59,1,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Bescheinigung Quarantäne,Geht es bei Ihrem Anliegen um entschädigung?,True,1.0,23.0,0.6166666666666667,37.0,0.0
173,20220131--quantEvalAllExcel.xlsx,294,59,2,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Bescheinigung Quarantäne,Geht es bei Ihrem Anliegen um beantragen?,False,1.0,16.0,0.30434782608695654,7.0,0.0
174,20220131--quantEvalAllExcel.xlsx,294,59,3,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Bescheinigung Quarantäne,Geht es bei Ihrem Anliegen um ausstellung?,False,1.0,12.0,0.25,4.0,0.0
175,20220131--quantEvalAllExcel.xlsx,294,59,4,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Bescheinigung Quarantäne,Geht es bei Ihrem Anliegen um ausland?,False,1.0,9.0,0.25,3.0,0.0
176,20220131--quantEvalAllExcel.xlsx,294,59,5,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Bescheinigung Quarantäne,Geht es bei Ihrem Anliegen um bescheinigung?,False,1.0,3.0,0.6666666666666667,6.0,0.0
177,20220131--quantEvalAllExcel.xlsx,297,61,0,Coronavirus - Beschaffung von Tests beantragen,Wie wird ein positiver PCR-Test gemeldet?,initialQuery,False,1.0,1.0,,,
178,20220131--quantEvalAllExcel.xlsx,297,61,1,Coronavirus - Beschaffung von Tests beantragen,Wie wird ein positiver PCR-Test gemeldet?,Geht es bei Ihrem Anliegen um antigentest?,True,1.0,1.0,0.0,0.0,0.0
179,20220131--quantEvalAllExcel.xlsx,306,62,0,Kinderreisepass beantragen / verlängern / aktualisieren,Kinderpass aktulasieren,,,,,,,
180,20220131--quantEvalAllExcel.xlsx,310,63,0,Schwerbehinderung - Feststellungsverfahren,"Ich habe einen Antrag auf Schwerbehinderung gestellt, der noch immer nicht entschieden worden ist.",initialQuery,False,4.0,28.0,,,
181,20220131--quantEvalAllExcel.xlsx,310,63,1,Schwerbehinderung - Feststellungsverfahren,"Ich habe einen Antrag auf Schwerbehinderung gestellt, der noch immer nicht entschieden worden ist.",Geht es bei Ihrem Anliegen um antrag?,False,3.0,18.0,0.3571428571428571,10.0,1.0
182,20220131--quantEvalAllExcel.xlsx,310,63,2,Schwerbehinderung - Feststellungsverfahren,"Ich habe einen Antrag auf Schwerbehinderung gestellt, der noch immer nicht entschieden worden ist.",Geht es bei Ihrem Anliegen um behindern?,True,1.0,9.0,0.5,9.0,2.0
183,20220131--quantEvalAllExcel.xlsx,310,63,3,Schwerbehinderung - Feststellungsverfahren,"Ich habe einen Antrag auf Schwerbehinderung gestellt, der noch immer nicht entschieden worden ist.",Geht es bei Ihrem Anliegen um beantragen?,False,1.0,5.0,0.4444444444444444,4.0,0.0
184,20220131--quantEvalAllExcel.xlsx,310,63,4,Schwerbehinderung - Feststellungsverfahren,"Ich habe einen Antrag auf Schwerbehinderung gestellt, der noch immer nicht entschieden worden ist.",Geht es bei Ihrem Anliegen um berlmobil?,False,1.0,3.0,0.4,2.0,0.0
185,20220131--quantEvalAllExcel.xlsx,315,64,0,Personalausweis abholen,abholung von dokumenten,initialQuery,False,7.0,14.0,,,
186,20220131--quantEvalAllExcel.xlsx,315,64,1,Personalausweis abholen,abholung von dokumenten,Geht es bei Ihrem Anliegen um eid?,True,3.0,7.0,0.5,7.0,4.0
187,20220131--quantEvalAllExcel.xlsx,315,64,2,Personalausweis abholen,abholung von dokumenten,Geht es bei Ihrem Anliegen um beantragung?,True,2.0,3.0,0.5714285714285714,4.0,1.0
188,20220131--quantEvalAllExcel.xlsx,316,65,0,Personalausweis beantragen,Personalausweis ist abgelaufen,initialQuery,False,2.0,39.0,,,
189,20220131--quantEvalAllExcel.xlsx,316,65,1,Personalausweis beantragen,Personalausweis ist abgelaufen,Geht es bei Ihrem Anliegen um elektronisch?,True,2.0,11.0,0.717948717948718,28.0,0.0
190,20220131--quantEvalAllExcel.xlsx,316,65,2,Personalausweis beantragen,Personalausweis ist abgelaufen,Geht es bei Ihrem Anliegen um neu?,True,2.0,6.0,0.4545454545454546,5.0,0.0
191,20220131--quantEvalAllExcel.xlsx,316,65,3,Personalausweis beantragen,Personalausweis ist abgelaufen,Geht es bei Ihrem Anliegen um ausstellung?,True,2.0,3.0,0.5,3.0,0.0
192,20220131--quantEvalAllExcel.xlsx,317,66,0,Personalausweis beantragen,Personalausweis beantragen,initialQuery,False,2.0,39.0,,,
193,20220131--quantEvalAllExcel.xlsx,317,66,1,Personalausweis beantragen,Personalausweis beantragen,Geht es bei Ihrem Anliegen um elektronisch?,True,2.0,11.0,0.717948717948718,28.0,0.0
194,20220131--quantEvalAllExcel.xlsx,317,66,2,Personalausweis beantragen,Personalausweis beantragen,Geht es bei Ihrem Anliegen um neu?,True,2.0,6.0,0.4545454545454546,5.0,0.0
195,20220131--quantEvalAllExcel.xlsx,317,66,3,Personalausweis beantragen,Personalausweis beantragen,Geht es bei Ihrem Anliegen um ausstellung?,True,2.0,3.0,0.5,3.0,0.0
196,20220131--quantEvalAllExcel.xlsx,329,67,0,Fahrerlaubnis - Umtausch eines alten Führerscheins in einen EU-Kartenführerschein beantragen,Führerscheinumtausch in Marzahn,,,,,,,
197,20220131--quantEvalAllExcel.xlsx,330,68,0,Coronavirus - Beschaffung von Tests beantragen,wo kann ich mich nach überstandenen corona frei pcr testen lassen,initialQuery,False,1.0,27.0,,,
198,20220131--quantEvalAllExcel.xlsx,330,68,1,Coronavirus - Beschaffung von Tests beantragen,wo kann ich mich nach überstandenen corona frei pcr testen lassen,Geht es bei Ihrem Anliegen um befreiung?,False,1.0,15.0,0.4444444444444444,12.0,0.0
199,20220131--quantEvalAllExcel.xlsx,330,68,2,Coronavirus - Beschaffung von Tests beantragen,wo kann ich mich nach überstandenen corona frei pcr testen lassen,Geht es bei Ihrem Anliegen um gewerbe?,False,1.0,10.0,0.33333333333333337,5.0,0.0
200,20220131--quantEvalAllExcel.xlsx,330,68,3,Coronavirus - Beschaffung von Tests beantragen,wo kann ich mich nach überstandenen corona frei pcr testen lassen,Geht es bei Ihrem Anliegen um tätigkeit?,False,1.0,7.0,0.30000000000000004,3.0,0.0
201,20220131--quantEvalAllExcel.xlsx,330,68,4,Coronavirus - Beschaffung von Tests beantragen,wo kann ich mich nach überstandenen corona frei pcr testen lassen,Geht es bei Ihrem Anliegen um beantragen?,True,1.0,2.0,0.7142857142857143,5.0,0.0
202,20220131--quantEvalAllExcel.xlsx,362,69,0,Änderung/Wechsel der Hauptwohnung,Termin Wohnung,initialQuery,False,4.0,8.0,,,
203,20220131--quantEvalAllExcel.xlsx,362,69,1,Änderung/Wechsel der Hauptwohnung,Termin Wohnung,Geht es bei Ihrem Anliegen um wohnsitz?,True,2.0,4.0,0.5,4.0,2.0
204,20220131--quantEvalAllExcel.xlsx,362,69,2,Änderung/Wechsel der Hauptwohnung,Termin Wohnung,Geht es bei Ihrem Anliegen um adressänderung?,False,1.0,2.0,0.5,2.0,1.0
205,20220131--quantEvalAllExcel.xlsx,363,70,0,Coronavirus - Beschaffung von Tests beantragen,"Ich habe einen positiven PCR-Test erhalten, was soll ich jetzt tun?",initialQuery,False,1.0,1.0,,,
206,20220131--quantEvalAllExcel.xlsx,363,70,1,Coronavirus - Beschaffung von Tests beantragen,"Ich habe einen positiven PCR-Test erhalten, was soll ich jetzt tun?",Geht es bei Ihrem Anliegen um antigentest?,True,1.0,1.0,0.0,0.0,0.0
207,20220131--quantEvalAllExcel.xlsx,367,71,0,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Muss ich als Kontakt Person in Quarantäne,initialQuery,False,1.0,39.0,,,
208,20220131--quantEvalAllExcel.xlsx,367,71,1,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Muss ich als Kontakt Person in Quarantäne,Geht es bei Ihrem Anliegen um beantragen?,False,1.0,28.0,0.28205128205128205,11.0,0.0
209,20220131--quantEvalAllExcel.xlsx,367,71,2,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Muss ich als Kontakt Person in Quarantäne,Geht es bei Ihrem Anliegen um deutsch?,False,1.0,19.0,0.3214285714285714,9.0,0.0
210,20220131--quantEvalAllExcel.xlsx,367,71,3,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Muss ich als Kontakt Person in Quarantäne,Geht es bei Ihrem Anliegen um person?,False,1.0,12.0,0.368421052631579,7.0,0.0
211,20220131--quantEvalAllExcel.xlsx,367,71,4,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Muss ich als Kontakt Person in Quarantäne,Geht es bei Ihrem Anliegen um ausland?,False,1.0,9.0,0.25,3.0,0.0
212,20220131--quantEvalAllExcel.xlsx,367,71,5,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Muss ich als Kontakt Person in Quarantäne,Geht es bei Ihrem Anliegen um entschädigung?,True,1.0,3.0,0.6666666666666667,6.0,0.0
213,20220131--quantEvalAllExcel.xlsx,367,72,0,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Geimpft in Quarantäne,initialQuery,False,1.0,2.0,,,
214,20220131--quantEvalAllExcel.xlsx,367,72,1,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Geimpft in Quarantäne,Geht es bei Ihrem Anliegen um arbeitgeber?,True,1.0,1.0,0.5,1.0,0.0
215,20220131--quantEvalAllExcel.xlsx,372,73,0,Änderung/Wechsel der Hauptwohnung,ummelden,initialQuery,False,3.0,7.0,,,
216,20220131--quantEvalAllExcel.xlsx,372,73,1,Änderung/Wechsel der Hauptwohnung,ummelden,Geht es bei Ihrem Anliegen um anmeldung?,True,1.0,3.0,0.5714285714285714,4.0,2.0
